ProviderMasterID1,Provider_ETQA Master_ID,Provider_ETQA Master_Status,Provider_ETQA Master_Provider_ETQA_ID,ProviderID,Provider Name,Group Provider,Postal address,Centre address,Telephone no,House Number,StreetName,Suburb,City,Postal Code,Provider_ETQA_ID,ETQAs_providers_ID,ETQAs_providers_ETQA,ETQAs_providers_Researcher,ETQAs_providers_Status,CourseMasterID1,Courses_ETQA Master_ID,Courses_ETQA Master_Courses_ID,Qualifications_ID,QualCode,QualName,NQF level,Qualification Type,Descriptor,Specialisation,etqas_courses_,Courses_ID,ETQAs_ID,ETQA_ID,ETQAs_Courses_ETQA,ETQAs_Courses_Researcher
1292,4988,,109,1124,PLETTENBERG BAY CLC,,,"PLETTENBERG BAY SECONDARY SCHO,EBENEZER HIEGHTS, PLETTENBERG BAY",044-3824327,,EBENEZER HIEGHTS,EBENEZER HIEGHTS,PLETTENBERG BAY,,109,12,Adult AET,,Public,1292,4988,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1296,4992,GETCA blank,109,1124,PLETTENBERG BAY CLC,,,"PLETTENBERG BAY SECONDARY SCHO,EBENEZER HIEGHTS, PLETTENBERG BAY",044-3824327,,EBENEZER HIEGHTS,EBENEZER HIEGHTS,PLETTENBERG BAY,,109,12,Adult AET,,Public,1296,4992,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1297,4993,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1297,4993,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1298,4994,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1298,4994,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1299,4995,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1299,4995,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1300,4996,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1300,4996,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1301,4997,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1301,4997,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1302,4998,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1302,4998,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1303,4999,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1303,4999,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1304,5000,,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1304,5000,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1308,5004,GETCA blank,110,1125,PLETTENBERG BAY INDUSTRIA,,,"QOLWENI, PLETTENBERG BAY",044-5336071,,PLETTENBERG BAY,PLETTENBERG BAY,PLETTENBERG BAY,,110,12,Adult AET,,Public,1308,5004,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1309,5005,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1309,5005,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1310,5006,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1310,5006,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1311,5007,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1311,5007,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1312,5008,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1312,5008,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1313,5009,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1313,5009,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1314,5010,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1314,5010,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1315,5011,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1315,5011,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1316,5012,,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1316,5012,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1320,5016,GETCA blank,137,1161,PROEFPLAAS,,,"PROEFPLAAS COMMUNITY HALL, OUDTSHOORN, OUDTSHOORN",044-2793253,,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN,,137,12,Adult AET,,Public,1320,5016,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1321,5017,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1321,5017,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1322,5018,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1322,5018,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1323,5019,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1323,5019,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1324,5020,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1324,5020,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1325,5021,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1325,5021,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1326,5022,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1326,5022,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1327,5023,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1327,5023,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1328,5024,,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1328,5024,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1332,5028,GETCA blank,150,1178,QUEENS WAREHOUSE,,,"c/o LONG and WATERFRONT STREET,KNYSNA, KNYSNA",044-3824327,,c/o LONG and WATERFRONT STREET,KNYSNA,KNYSNA,,150,12,Adult AET,,Public,1332,5028,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1333,5029,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1333,5029,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1334,5030,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1334,5030,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1335,5031,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1335,5031,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1336,5032,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1336,5032,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1337,5033,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1337,5033,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1338,5034,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1338,5034,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1339,5035,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1339,5035,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1340,5036,,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1340,5036,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1344,5040,GETCA blank,167,1201,RIVERSDAL GELETTERDHEIDSTIGTING,,,"PANORAMA PRIMARY, VAN DER BERG STRAAT, RIVERSDAL",028-7131824,,VAN DER BERG STRAAT,RIVERSDAL,RIVERSDAL,,167,12,Adult AET,,Public,1344,5040,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1345,5041,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1345,5041,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1346,5042,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1346,5042,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1347,5043,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1347,5043,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1348,5044,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1348,5044,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1349,5045,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1349,5045,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1350,5046,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1350,5046,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1351,5047,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1351,5047,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1352,5048,,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1352,5048,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1356,5052,GETCA blank,199,1242,SAO BRAS SECONDARY ALC,,,"MOSSEL STREET, DALMEIDA, MOSSEL BAY",044-6934171,,MOSSEL STREET,DALMEIDA,MOSSEL BAY,,199,12,Adult AET,,Public,1356,5052,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1357,5053,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1357,5053,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1358,5054,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1358,5054,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1359,5055,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1359,5055,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1360,5056,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1360,5056,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1361,5057,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1361,5057,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1362,5058,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1362,5058,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1363,5059,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1363,5059,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1364,5060,,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1364,5060,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1368,5064,GETCA blank,202,1247,SATURNUS,,,"ARNOLD DE JAGER ROAD, TOEKOMSRUS, OUDTSHOORN",044-2793253,,ARNOLD DE JAGER ROAD,TOEKOMSRUS,OUDTSHOORN,,202,12,Adult AET,,Public,1368,5064,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1369,5065,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1369,5065,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1370,5066,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1370,5066,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1371,5067,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1371,5067,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1372,5068,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1372,5068,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1373,5069,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1373,5069,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1374,5070,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1374,5070,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1375,5071,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1375,5071,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1376,5072,,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1376,5072,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1380,5076,GETCA blank,207,1252,SCHOEMANSHOEK,,,"VGK KERKSAAL, SCHOEMANSHOEK, OUDTSHOORN",044-2793253,,SCHOEMANSHOEK,SCHOEMANSHOEK,OUDTSHOORN,,207,12,Adult AET,,Public,1380,5076,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1381,5077,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1381,5077,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1382,5078,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1382,5078,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1383,5079,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1383,5079,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1384,5080,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1384,5080,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1385,5081,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1385,5081,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1386,5082,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1386,5082,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
1387,5083,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1387,5083,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
1388,5084,,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1388,5084,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
1392,5088,GETCA blank,232,1283,SIYAFUNA UKUFUNDA CENTRE,,,"BOSDUIFSTRAAT, BITTERWATER, LEEU-GAMKA",023-5212049,,BOSDUIFSTRAAT,BITTERWATER,LEEU-GAMKA,,232,12,Adult AET,,Public,1392,5088,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
1393,5089,,295,1371,THE CRAGS,,,"CRAGS PRIMARY, SKOOL STREET, THE GRAGS",044-5348840,,SKOOL STREET,THE GRAGS,THE GRAGS,,295,12,Adult AET,,Public,1393,5089,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
1394,5090,,295,1371,THE CRAGS,,,"CRAGS PRIMARY, SKOOL STREET, THE GRAGS",044-5348840,,SKOOL STREET,THE GRAGS,THE GRAGS,,295,12,Adult AET,,Public,1394,5090,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
1395,5091,,295,1371,THE CRAGS,,,"CRAGS PRIMARY, SKOOL STREET, THE GRAGS",044-5348840,,SKOOL STREET,THE GRAGS,THE GRAGS,,295,12,Adult AET,,Public,1395,5091,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
1396,5092,,295,1371,THE CRAGS,,,"CRAGS PRIMARY, SKOOL STREET, THE GRAGS",044-5348840,,SKOOL STREET,THE GRAGS,THE GRAGS,,295,12,Adult AET,,Public,1396,5092,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
1397,5093,,295,1371,THE CRAGS,,,"CRAGS PRIMARY, SKOOL STREET, THE GRAGS",044-5348840,,SKOOL STREET,THE GRAGS,THE GRAGS,,295,12,Adult AET,,Public,1397,5093,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
1398,5094,,295,1371,THE CRAGS,,,"CRAGS PRIMARY, SKOOL STREET, THE GRAGS",044-5348840,,SKOOL STREET,THE GRAGS,THE GRAGS,,295,12,Adult AET,,Public,1398,5094,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
