ProviderMasterID1,ID,Enrolled,Wrote exams,Passed,Status,Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Field,Provider_ETQA_ID
7225,12,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,712
7226,12,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,712
7227,12,,,,Skills Programme,529,,Skills programme:  Self Management,,NQF Level 5,Skills programme,Self Management,,,712
7228,12,,,,Skills Programme,515,,"Skills programme:  Forming, Sealing & Date coding Operations",,NQF Level 3,Skills programme,"Forming, Sealing & Date coding Operations",,,712
7229,12,,,,Skills Programme,514,,Skills programme:  Emerging Leader,,NQF Level 5,Skills programme,Emerging Leader,,,712
7237,15,,,,,2303,20658,Plant Baking Processing (learnership),,NQF Level 3,,,,,721
7238,15,,,,,2302,20657,Plant Baking Processing,,NQF Level 3,,,,,721
7239,15,,,,,2133,17174,National Certificate: Tourism: Guiding,,,,,,,721
7240,16,,,,,3765,74229,National Certificate: Milk and Cream Handling and Storing,,,,,,,790
7241,16,,,,,3769,74250,National Certificate: Dairy Primary Processing,,,,,,,790
7242,16,,,,,3324,50024,National Certificate: Dairy Primary Processing,,,,,,,790
7243,16,,,,,3326,50083,National Certificate: Milk and Cream Handling and Storing,,,,,,,790
7244,16,,,,,3331,50305,National Certificate: Food Laboratory Analysis,,,,,,,790
7245,16,,,,,3332,50306,Further Education and Training Certificate: Dairy Manufacturing Technology,,,FETC,,,,790
7246,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7247,16,,,,Skills Programme,543,,Skills programme: Basic introduction dairy course,,NQF Level 2,Skills programme,Basic introduction dairy course,,,790
7248,16,,,,Skills Programme,587,,Skills programme: Manufacturing of Mozzarella Cheese Skills Programme,,NQF Level 4,Skills programme,Manufacturing of Mozzarella Cheese Skills Programme,,,790
7249,16,,,,Skills Programme,625,,Skills programme: Spray Drying Operator,,NQF Level 4,Skills programme,Spray Drying Operator,,,790
7250,16,,,,Skills Programme,551,,Skills programme: Butter Manufacturing and Related Products,,NQF Level 4,Skills programme,Butter Manufacturing and Related Products,,,790
7251,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7252,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7253,16,,,,Skills Programme,568,,Skills programme: Fundamentals Skills Programme,,NQF Level 2,Skills programme,Fundamentals Skills Programme,,,790
7254,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7255,16,,,,Skills Programme,629,,Skills programme: The Basics for Food Handlers,,NQF Level 2,Skills programme,The Basics for Food Handlers,,,790
7256,16,,,,Skills Programme,569,,Skills programme: Good Manufacturing Practices,,NQF Level 1,Skills programme,Good Manufacturing Practices,,,790
7257,16,,,,Skills Programme,573,,Skills programme: HACCP for Supervisors,,,Skills programme,HACCP for Supervisors,,,790
7258,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7259,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7260,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7261,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7262,16,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,790
7263,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7264,17,,,,Skills Programme,565,,Skills programme: Fresh Meat Manufacturing,,NQF Level 2,Skills programme,Fresh Meat Manufacturing,,,800
7265,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7266,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7267,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7268,17,,,,Skills Programme,593,,Skills programme: Meat Processing,,NQF Level 2,Skills programme,Meat Processing,,,800
7269,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7270,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7271,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7272,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7273,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7274,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7275,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7276,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7277,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7278,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7279,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7280,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7281,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7282,17,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,800
7306,19,,,,Skills Programme,525,,Skills programme:  Life Style Skills Program,,NQF  Level 1,Skills programme,Life Style Skills Program,,,849
7307,19,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,849
7308,19,,,,,11,,ABET TRAINING,,,,,,,849
7309,19,,,,,2270,20196,National Certificate: Food and Beverages Processing: Meat Processing,,,,,,,849
7310,19,,,,,2268,20194,Fish and Seafood Processing (learnership),,,,,,,849
7313,21,,,,Skills Programme,517,,Skills programme:  Fundamental Skills Program (Mathematics),,NQF Level 3,Skills programme,Fundamental Skills Program (Mathematics),,,452
7314,21,,,,,3399,59386,National Certificate: Fresh Meat Processing,,,,,,,452
7315,21,,,,,3333,50307,National Certificate: Bread and Flour Confectionery Baking,,NQF Level 2,,,,,452
7316,22,,,,,2269,20194,National Certificate: Food and Beverages Processing: Fish and Seafood Processing,,NQF Level 3,,,,,902
7317,22,,,,Skills Programme,521,,Skills programme:  HACCP Level 2 for Food Processors,,NQF Level 2,Skills programme,HACCP Level 2 for Food Processors,,,902
7318,22,,,,Skills Programme,520,,Skills programme:  HACCP Level 1 for Food Processors,,NQF  Level 1,Skills programme,HACCP Level 1 for Food Processors,,,902
7319,23,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,963
7331,24,,,,Skills Programme,601,,Skills programme: Performance Growth for Team Leaders,,NQF Level  5,Skills programme,Performance Growth for Team Leaders,,,976
7332,24,,,,,2294,20509,National Certificate: Food and Beverage Processing: Spirits Processing,,NQF Level 3,,,,,976
7333,24,,,,,2295,20510,National Certificate: Food and Beverage Processing: Wine Processing,,NQF Level 3,,,,,976
7334,24,,,,,2290,20507,National Certificate: Food and Beverage Packaging,,NQF Level 3,,,,,976
7341,25,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,978
7342,25,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,978
7343,25,,,,,3765,74229,National Certificate: Milk and Cream Handling and Storing,,,,,,,978
7352,31,,,,,3449,63869,National Certificate: Winemaking,,,,,,,49
7353,31,,,,,3313,49648,National Certificate:New Venture Creation(SMME),,NQF Level 2,,,,,49
7354,31,,,,,2938,23953,National Certificate: New Venture Creation (SMME),,,,,,,49
7355,31,,,,Check specialisation,3385,58345,FETC: Generic Management (Food Manufacturing Stream),,,FETC,Generic Management,Food Manufacturing Stream,,49
7356,31,,,,,3397,59016,National Certificate: Fish and Seafood Processing,,,,,,,49
7357,31,,,,,3369,57694,National Certificate: Food and Beverage Packaging Operations,,,,,,,49
7358,31,,,,,3382,58026,General Education and Training Certificate: Food and Beverage Handling Processes,,,,,,,49
7359,31,,,,,2269,20194,National Certificate: Food and Beverages Processing: Fish and Seafood Processing,,NQF Level 3,,,,,49
7360,31,,,,,2290,20507,National Certificate: Food and Beverage Packaging,,NQF Level 3,,,,,49
7361,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7362,31,,,,Skills Programme,605,,"Skills programme: Personal Hygiene, Health, Safety and food Safety principles for the handling of Fresh, Chilled and Frozen Seafood Products",,NQF Level 2,Skills programme,"Personal Hygiene, Health, Safety and food Safety principles for the handling of Fresh, Chilled and Frozen Seafood Products",,,49
7363,31,,,,Skills Programme,596,,Skills programme: ON-LINE QUALITY CONTROL FOR FOOD FACTORIES,,NQF Level 2,Skills programme,ON-LINE QUALITY CONTROL FOR FOOD FACTORIES,,,49
7364,31,,,,Skills Programme,622,,Skills programme: RETORT OPERATIONS FOR FOOD CANNING FACTORIES,,NQF Level 2,Skills programme,RETORT OPERATIONS FOR FOOD CANNING FACTORIES,,,49
7365,31,,,,Skills Programme,624,,Skills programme: Skills programme: The clarification of grape juice and wine,,NQF Level 3,Skills programme,The clarification of grape juice and wine,,,49
7366,31,,,,Skills Programme,630,,Skills programme: The post fermentation process of wine,,NQF Level 3,Skills programme,The post fermentation process of wine,,,49
7367,31,,,,Skills Programme,631,,Skills programme: The pre-fermentation process and fermentation of grape juice,,NQF Level 3,Skills programme,The pre-fermentation process and fermentation of grape juice,,,49
7368,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7369,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7370,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7371,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7372,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7373,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7374,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7375,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7376,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7377,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7378,31,,,,Skills Programme,569,,Skills programme: Good Manufacturing Practices,,NQF Level 1,Skills programme,Good Manufacturing Practices,,,49
7379,31,,,,Skills Programme,569,,Skills programme: Good Manufacturing Practices,,NQF Level 1,Skills programme,Good Manufacturing Practices,,,49
7380,31,,,,Skills Programme,569,,Skills programme: Good Manufacturing Practices,,NQF Level 1,Skills programme,Good Manufacturing Practices,,,49
7381,31,,,,Skills Programme,553,,"Skills programme: Collect, receive and store raw milk or cream.",,,Skills programme,"Collect, receive and store raw milk or cream.",,,49
7384,33,,,,,2272,20207,National Certificate: Food and Beverage Processing: Raw Milk and Cream Handling and Storing,,,,,,,84
7385,33,,,,,2296,20515,National Certificate: Food and Beverage Manufacturing Technology: Ripened Cheese Technologist,,NQF Level 4,,,,,84
7386,33,,,,,2297,20517,National Certificate: Food and Beverage Manufacturing Technology: Processed Cheese Technologist,,NQF Level 4,,,,,84
7387,33,,,,,2275,20214,National Certificate: Food and Beverage Processing:  Dairy Primary Processing,,NQF Level 3,,,,,84
7388,33,,,,,2273,20212,National Certificate: Food Laboratory Practices: Dairy Laboratory Analyst,,NQF Level 3,,,,,84
7389,33,,,,,2298,20518,National Certificate: Food and Beverage Manufacturing Technology: Liquid Long Life Dairy Products,,NQF Level 4,,,,,84
7390,33,,,,,2300,20553,National Certificate: Food and Beverage Manufacturing Technology: Cottage Cheese Technologist,,NQF Level 4,,,,,84
7391,33,,,,,3326,50083,National Certificate: Milk and Cream Handling and Storing,,,,,,,84
7392,33,,,,,3324,50024,National Certificate: Dairy Primary Processing,,,,,,,84
7393,33,,,,,3332,50306,Further Education and Training Certificate: Dairy Manufacturing Technology,,,FETC,,,,84
7394,33,,,,,3331,50305,National Certificate: Food Laboratory Analysis,,,,,,,84
